osm_type,osm_id,name,industrial,landuse,man_made,power,geometry_wkt
way,578416242,,,,storage_tank,,"POLYGON ((69.870561 22.307039, 69.870508 22.307051, 69.870461 22.307075, 69.870422 22.30711, 69.870396 22.307154, 69.870382 22.307203, 69.870384 22.307253, 69.8704 22.307301, 69.87043 22.307343, 69.87047 22.307376, 69.870519 22.307398, 69.870573 22.307406, 69.870627 22.307402, 69.870677 22.307383, 69.87072 22.307353, 69.870754 22.307313, 69.870774 22.307267, 69.870779 22.307217, 69.87077 22.307168, 69.870747 22.307122, 69.870712 22.307084, 69.870667 22.307056, 69.870615 22.307041, 69.870561 22.307039))"
way,578416260,,,,storage_tank,,"POLYGON ((69.842996 22.348503, 69.842963 22.348511, 69.842934 22.348526, 69.842909 22.348548, 69.842893 22.348575, 69.842884 22.348606, 69.842885 22.348637, 69.842896 22.348667, 69.842914 22.348694, 69.84294 22.348714, 69.84297 22.348728, 69.843004 22.348734, 69.843038 22.34873, 69.843069 22.348719, 69.843096 22.3487, 69.843117 22.348675, 69.84313 22.348646, 69.843133 22.348615, 69.843128 22.348584, 69.843113 22.348555, 69.843091 22.348532, 69.843063 22.348514, 69.84303 22.348504, 69.842996 22.348503))"
way,578416261,,,,storage_tank,,"POLYGON ((69.842993 22.348207, 69.84296 22.348214, 69.84293 22.348229, 69.842906 22.348252, 69.842889 22.348279, 69.842881 22.348309, 69.842882 22.348341, 69.842892 22.348371, 69.842911 22.348397, 69.842936 22.348418, 69.842967 22.348432, 69.843 22.348437, 69.843034 22.348434, 69.843066 22.348423, 69.843093 22.348404, 69.843114 22.348379, 69.843126 22.34835, 69.84313 22.348318, 69.843124 22.348287, 69.84311 22.348259, 69.843088 22.348235, 69.843059 22.348218, 69.843027 22.348208, 69.842993 22.348207))"
way,578416262,,,,storage_tank,,"POLYGON ((69.843002 22.347826, 69.842968 22.347833, 69.842939 22.347849, 69.842915 22.347871, 69.842898 22.347898, 69.84289 22.347929, 69.842891 22.34796, 69.842901 22.34799, 69.842919 22.348016, 69.842945 22.348037, 69.842976 22.348051, 69.843009 22.348056, 69.843043 22.348053, 69.843074 22.348042, 69.843102 22.348023, 69.843122 22.347998, 69.843135 22.347969, 69.843139 22.347937, 69.843133 22.347906, 69.843118 22.347878, 69.843096 22.347854, 69.843068 22.347837, 69.843036 22.347827, 69.843002 22.347826))"
way,578416273,,,,storage_tank,,"POLYGON ((69.859543 22.339761, 69.85953 22.339775, 69.859522 22.339792, 69.859521 22.339811, 69.859526 22.339828, 69.859538 22.339844, 69.859554 22.339855, 69.859572 22.33986, 69.859592 22.33986, 69.859611 22.339854, 69.859627 22.339842, 69.859637 22.339826, 69.859642 22.339809, 69.85964 22.33979, 69.859631 22.339774, 69.859618 22.33976, 69.8596 22.339752, 69.85958 22.339749, 69.859561 22.339752, 69.859543 22.339761))"
way,578416274,,,,storage_tank,,"POLYGON ((69.859806 22.339761, 69.859792 22.339775, 69.859785 22.339792, 69.859783 22.339811, 69.859789 22.339828, 69.8598 22.339844, 69.859816 22.339855, 69.859835 22.33986, 69.859855 22.33986, 69.859873 22.339854, 69.859889 22.339842, 69.859899 22.339826, 69.859904 22.339809, 69.859902 22.33979, 69.859894 22.339774, 69.85988 22.33976, 69.859862 22.339752, 69.859842 22.339749, 69.859823 22.339752, 69.859806 22.339761))"
way,578416275,,,,storage_tank,,"POLYGON ((69.859943 22.339647, 69.85993 22.339661, 69.859922 22.339678, 69.859921 22.339696, 69.859926 22.339714, 69.859937 22.339729, 69.859953 22.33974, 69.859972 22.339746, 69.859992 22.339746, 69.860011 22.33974, 69.860026 22.339728, 69.860037 22.339712, 69.860041 22.339694, 69.860039 22.339676, 69.860031 22.339659, 69.860017 22.339646, 69.86 22.339638, 69.85998 22.339635, 69.85996 22.339638, 69.859943 22.339647))"
way,578416277,,cooling,,,,"POLYGON ((69.857096 22.333629, 69.857097 22.333846, 69.85806 22.33384, 69.858059 22.333623, 69.857096 22.333629))"
way,578416283,,,,storage_tank,,"POLYGON ((69.857366 22.332443, 69.857345 22.332463, 69.857332 22.332488, 69.857329 22.332516, 69.857336 22.332543, 69.857352 22.332567, 69.857375 22.332584, 69.857404 22.332594, 69.857434 22.332594, 69.857462 22.332586, 69.857487 22.332569, 69.857504 22.332546, 69.857512 22.332519, 69.85751 22.332491, 69.857498 22.332465, 69.857478 22.332445, 69.857452 22.332431, 69.857422 22.332426, 69.857392 22.33243, 69.857366 22.332443))"
way,578416327,,,,storage_tank,,"POLYGON ((69.890341 22.336441, 69.890316 22.336465, 69.890301 22.336496, 69.890297 22.336529, 69.890306 22.336562, 69.890325 22.336591, 69.890353 22.336612, 69.890387 22.336624, 69.890424 22.336624, 69.890458 22.336614, 69.890488 22.336594, 69.890508 22.336566, 69.890518 22.336533, 69.890515 22.3365, 69.890501 22.336468, 69.890477 22.336443, 69.890446 22.336427, 69.89041 22.336421, 69.890374 22.336426, 69.890341 22.336441))"
way,578416328,,,,storage_tank,,"POLYGON ((69.890345 22.336151, 69.890321 22.336174, 69.890307 22.336202, 69.890303 22.336234, 69.890311 22.336264, 69.890329 22.336291, 69.890356 22.336311, 69.890388 22.336322, 69.890422 22.336322, 69.890455 22.336313, 69.890482 22.336294, 69.890501 22.336268, 69.89051 22.336237, 69.890508 22.336206, 69.890495 22.336176, 69.890472 22.336153, 69.890442 22.336137, 69.890409 22.336132, 69.890375 22.336136, 69.890345 22.336151))"
way,578416329,,,,storage_tank,,"POLYGON ((69.890369 22.335972, 69.890352 22.335988, 69.890343 22.336008, 69.89034 22.33603, 69.890346 22.336051, 69.890358 22.33607, 69.890377 22.336084, 69.890399 22.336091, 69.890423 22.336091, 69.890446 22.336085, 69.890464 22.336072, 69.890478 22.336053, 69.890484 22.336032, 69.890483 22.33601, 69.890474 22.33599, 69.890458 22.335973, 69.890437 22.335962, 69.890414 22.335958, 69.89039 22.335962, 69.890369 22.335972))"
way,578416330,,,,storage_tank,,"POLYGON ((69.890376 22.33579, 69.890359 22.335806, 69.890349 22.335826, 69.890347 22.335848, 69.890352 22.335869, 69.890365 22.335888, 69.890384 22.335902, 69.890406 22.335909, 69.89043 22.33591, 69.890452 22.335903, 69.890471 22.33589, 69.890485 22.335872, 69.890491 22.33585, 69.890489 22.335828, 69.89048 22.335808, 69.890464 22.335792, 69.890444 22.335781, 69.89042 22.335777, 69.890397 22.33578, 69.890376 22.33579))"
way,578416382,,,,storage_tank,,"POLYGON ((69.890308 22.333538, 69.890291 22.33355, 69.89028 22.333566, 69.890274 22.333584, 69.890276 22.333604, 69.890284 22.333622, 69.890298 22.333636, 69.890316 22.333646, 69.890337 22.333649, 69.890358 22.333646, 69.890376 22.333637, 69.890391 22.333623, 69.890399 22.333605, 69.890401 22.333586, 69.890396 22.333567, 69.890385 22.33355, 69.890369 22.333538, 69.890349 22.333532, 69.890328 22.333532, 69.890308 22.333538))"
way,578416383,,,,storage_tank,,"POLYGON ((69.890666 22.333538, 69.890642 22.333561, 69.890628 22.33359, 69.890624 22.333622, 69.890632 22.333653, 69.89065 22.33368, 69.890677 22.3337, 69.890709 22.333711, 69.890744 22.333711, 69.890777 22.333701, 69.890804 22.333682, 69.890824 22.333656, 69.890833 22.333625, 69.890831 22.333593, 69.890817 22.333564, 69.890794 22.33354, 69.890764 22.333524, 69.89073 22.333518, 69.890696 22.333523, 69.890666 22.333538))"
way,578416441,,,,storage_tank,,"POLYGON ((69.890239 22.330539, 69.890222 22.330554, 69.890211 22.330573, 69.890207 22.330595, 69.890211 22.330617, 69.890222 22.330636, 69.89024 22.330651, 69.890262 22.33066, 69.890286 22.330661, 69.890309 22.330656, 69.890329 22.330644, 69.890343 22.330626, 69.890351 22.330605, 69.890351 22.330583, 69.890343 22.330562, 69.890328 22.330545, 69.890308 22.330533, 69.890285 22.330528, 69.890261 22.33053, 69.890239 22.330539))"
way,578416442,,,,storage_tank,,"POLYGON ((69.890485 22.33049, 69.890457 22.330514, 69.890439 22.330545, 69.890433 22.33058, 69.890439 22.330615, 69.890458 22.330646, 69.890486 22.33067, 69.890521 22.330684, 69.890559 22.330686, 69.890596 22.330677, 69.890628 22.330658, 69.890651 22.33063, 69.890664 22.330596, 69.890663 22.330561, 69.890651 22.330527, 69.890627 22.3305, 69.890595 22.33048, 69.890558 22.330472, 69.89052 22.330475, 69.890485 22.33049))"
way,578416443,,,,storage_tank,,"POLYGON ((69.890842 22.330498, 69.890815 22.330522, 69.890797 22.330552, 69.890792 22.330587, 69.890798 22.330621, 69.890816 22.330651, 69.890844 22.330674, 69.890878 22.330688, 69.890915 22.33069, 69.890951 22.330682, 69.890982 22.330663, 69.891005 22.330635, 69.891017 22.330603, 69.891017 22.330568, 69.891004 22.330536, 69.890981 22.330508, 69.89095 22.33049, 69.890914 22.330481, 69.890876 22.330484, 69.890842 22.330498))"
way,578416445,,,,storage_tank,,"POLYGON ((69.887012 22.340333, 69.886979 22.340356, 69.88695 22.340383, 69.886925 22.340413, 69.886904 22.340446, 69.886889 22.340482, 69.886879 22.340518, 69.886874 22.340556, 69.886875 22.340594, 69.886882 22.340632, 69.886894 22.340669, 69.886912 22.340703, 69.886934 22.340735, 69.886961 22.340764, 69.886992 22.340789, 69.887026 22.340811, 69.887063 22.340827, 69.887102 22.340839, 69.887143 22.340846, 69.887184 22.340847, 69.887225 22.340844, 69.887265 22.340835, 69.887304 22.340821, 69.88734 22.340803, 69.887373 22.34078, 69.887402 22.340753, 69.887427 22.340723, 69.887448 22.34069, 69.887463 22.340655, 69.887473 22.340618, 69.887478 22.34058, 69.887477 22.340542, 69.88747 22.340504, 69.887458 22.340468, 69.88744 22.340433, 69.887418 22.340401, 69.887391 22.340372, 69.88736 22.340347, 69.887326 22.340326, 69.887289 22.340309, 69.88725 22.340297, 69.887209 22.34029, 69.887168 22.340289, 69.887127 22.340292, 69.887087 22.340301, 69.887048 22.340315, 69.887012 22.340333))"
way,578416448,,,,storage_tank,,"POLYGON ((69.837622 22.443882, 69.8376 22.443901, 69.837585 22.443926, 69.83758 22.443955, 69.837586 22.443983, 69.8376 22.444008, 69.837623 22.444027, 69.837652 22.444039, 69.837683 22.444041, 69.837713 22.444034, 69.837739 22.444018, 69.837758 22.443995, 69.837768 22.443968, 69.837767 22.443939, 69.837757 22.443912, 69.837738 22.44389, 69.837712 22.443874, 69.837682 22.443867, 69.837651 22.44387, 69.837622 22.443882))"
way,578416450,,,,storage_tank,,"POLYGON ((69.837598 22.443667, 69.837576 22.443687, 69.837561 22.443712, 69.837556 22.44374, 69.837561 22.443768, 69.837576 22.443794, 69.837599 22.443813, 69.837628 22.443824, 69.837659 22.443826, 69.837689 22.443819, 69.837715 22.443804, 69.837734 22.443781, 69.837744 22.443754, 69.837743 22.443725, 69.837733 22.443698, 69.837714 22.443675, 69.837688 22.44366, 69.837658 22.443653, 69.837627 22.443655, 69.837598 22.443667))"
way,578416452,,,,storage_tank,,"POLYGON ((69.837935 22.443645, 69.837912 22.443664, 69.837898 22.44369, 69.837893 22.443718, 69.837898 22.443746, 69.837913 22.443771, 69.837936 22.443791, 69.837964 22.443802, 69.837995 22.443804, 69.838025 22.443797, 69.838051 22.443781, 69.83807 22.443758, 69.83808 22.443731, 69.83808 22.443702, 69.83807 22.443675, 69.83805 22.443653, 69.838024 22.443637, 69.837994 22.44363, 69.837963 22.443633, 69.837935 22.443645))"
way,578416454,,,,storage_tank,,"POLYGON ((69.837971 22.443924, 69.837949 22.443943, 69.837934 22.443968, 69.837929 22.443997, 69.837934 22.444025, 69.837949 22.44405, 69.837972 22.44407, 69.838001 22.444081, 69.838032 22.444083, 69.838062 22.444076, 69.838088 22.44406, 69.838107 22.444037, 69.838116 22.44401, 69.838116 22.443981, 69.838106 22.443954, 69.838087 22.443932, 69.838061 22.443916, 69.838031 22.443909, 69.838 22.443912, 69.837971 22.443924))"
way,578416457,,,,storage_tank,,"POLYGON ((69.838558 22.443891, 69.838528 22.443916, 69.838509 22.44395, 69.838503 22.443987, 69.83851 22.444024, 69.838529 22.444057, 69.83856 22.444083, 69.838597 22.444098, 69.838638 22.444101, 69.838677 22.444091, 69.838712 22.44407, 69.838736 22.44404, 69.838749 22.444005, 69.838749 22.443967, 69.838736 22.443931, 69.83871 22.443902, 69.838676 22.443881, 69.838636 22.443872, 69.838596 22.443875, 69.838558 22.443891))"
way,578416460,,,,storage_tank,,"POLYGON ((69.838513 22.443577, 69.838483 22.443603, 69.838464 22.443636, 69.838457 22.443674, 69.838464 22.443711, 69.838484 22.443744, 69.838514 22.443769, 69.838552 22.443784, 69.838592 22.443787, 69.838632 22.443778, 69.838666 22.443757, 69.838691 22.443727, 69.838704 22.443691, 69.838704 22.443653, 69.83869 22.443618, 69.838665 22.443588, 69.83863 22.443567, 69.838591 22.443558, 69.83855 22.443562, 69.838513 22.443577))"
way,578416477,,,,storage_tank,,"POLYGON ((69.835061 22.443632, 69.835046 22.443672, 69.835046 22.443714, 69.835062 22.443754, 69.83509 22.443787, 69.835128 22.44381, 69.835172 22.44382, 69.835217 22.443816, 69.835259 22.443799, 69.835292 22.44377, 69.835314 22.443733, 69.835321 22.443692, 69.835313 22.44365, 69.835291 22.443614, 69.835257 22.443585, 69.835216 22.443569, 69.83517 22.443565, 69.835126 22.443576, 69.835088 22.443599, 69.835061 22.443632))"
way,578416480,,,,storage_tank,,"POLYGON ((69.834385 22.443674, 69.83437 22.443714, 69.834371 22.443756, 69.834386 22.443796, 69.834414 22.443829, 69.834452 22.443852, 69.834496 22.443862, 69.834541 22.443858, 69.834583 22.443841, 69.834616 22.443812, 69.834638 22.443775, 69.834645 22.443734, 69.834637 22.443692, 69.834615 22.443656, 69.834582 22.443627, 69.83454 22.443611, 69.834494 22.443608, 69.83445 22.443618, 69.834413 22.443641, 69.834385 22.443674))"
way,578416482,,,,storage_tank,,"POLYGON ((69.834005 22.444976, 69.833991 22.445016, 69.833991 22.445058, 69.834006 22.445098, 69.834034 22.44513, 69.834072 22.445153, 69.834116 22.445163, 69.834162 22.44516, 69.834203 22.445143, 69.834237 22.445114, 69.834258 22.445077, 69.834265 22.445035, 69.834258 22.444994, 69.834236 22.444957, 69.834202 22.444929, 69.83416 22.444912, 69.834115 22.444909, 69.834071 22.44492, 69.834033 22.444943, 69.834005 22.444976))"
way,578416485,,,,storage_tank,,"POLYGON ((69.87162 22.337756, 69.871625 22.337733, 69.871625 22.337709, 69.87162 22.337686, 69.871609 22.337664, 69.871593 22.337645, 69.871574 22.337629, 69.871551 22.337618, 69.871526 22.337612, 69.8715 22.33761, 69.871474 22.337614, 69.87145 22.337623, 69.871429 22.337636, 69.871411 22.337654, 69.871398 22.337674, 69.87139 22.337697, 69.871387 22.33772, 69.87139 22.337744, 69.871398 22.337767, 69.871411 22.337788, 69.871429 22.337805, 69.87145 22.337818, 69.871474 22.337827, 69.8715 22.337831, 69.871526 22.33783, 69.87155 22.337824, 69.871573 22.337812, 69.871593 22.337797, 69.871609 22.337778, 69.87162 22.337756))"
way,578416488,,,,storage_tank,,"POLYGON ((69.87162 22.33808, 69.871626 22.338057, 69.871626 22.338033, 69.87162 22.33801, 69.87161 22.337988, 69.871594 22.337969, 69.871574 22.337954, 69.871551 22.337942, 69.871526 22.337936, 69.871501 22.337935, 69.871475 22.337938, 69.871451 22.337947, 69.87143 22.337961, 69.871412 22.337978, 69.871398 22.337998, 69.87139 22.338021, 69.871387 22.338045, 69.87139 22.338069, 69.871398 22.338091, 69.871412 22.338112, 69.871429 22.338129, 69.871451 22.338143, 69.871475 22.338152, 69.8715 22.338156, 69.871526 22.338154, 69.871551 22.338148, 69.871574 22.338137, 69.871594 22.338121, 69.871609 22.338102, 69.87162 22.33808))"
way,578416491,,,,storage_tank,,"POLYGON ((69.871614 22.338412, 69.871619 22.338388, 69.871619 22.338364, 69.871614 22.338341, 69.871603 22.338319, 69.871587 22.3383, 69.871568 22.338285, 69.871545 22.338274, 69.87152 22.338267, 69.871494 22.338266, 69.871468 22.33827, 69.871444 22.338278, 69.871423 22.338292, 69.871405 22.338309, 69.871392 22.33833, 69.871384 22.338352, 69.871381 22.338376, 69.871384 22.3384, 69.871392 22.338423, 69.871405 22.338443, 69.871423 22.33846, 69.871444 22.338474, 69.871468 22.338483, 69.871494 22.338487, 69.871519 22.338485, 69.871544 22.338479, 69.871567 22.338468, 69.871587 22.338452, 69.871603 22.338433, 69.871614 22.338412))"
way,578416495,,,,storage_tank,,"POLYGON ((69.868444 22.345048, 69.868449 22.345025, 69.868449 22.345001, 69.868444 22.344977, 69.868433 22.344956, 69.868418 22.344937, 69.868398 22.344921, 69.868375 22.34491, 69.86835 22.344904, 69.868324 22.344902, 69.868299 22.344906, 69.868275 22.344915, 69.868253 22.344928, 69.868236 22.344946, 69.868222 22.344966, 69.868214 22.344989, 69.868211 22.345012, 69.868214 22.345036, 69.868222 22.345059, 69.868235 22.345079, 69.868253 22.345097, 69.868274 22.34511, 69.868298 22.345119, 69.868324 22.345123, 69.86835 22.345122, 69.868375 22.345115, 69.868398 22.345104, 69.868417 22.345089, 69.868433 22.34507, 69.868444 22.345048))"
way,578416498,,,,storage_tank,,"POLYGON ((69.86805 22.345264, 69.868056 22.345241, 69.868056 22.345217, 69.86805 22.345194, 69.868039 22.345172, 69.868024 22.345153, 69.868004 22.345138, 69.867981 22.345126, 69.867956 22.34512, 69.86793 22.345119, 69.867905 22.345122, 69.867881 22.345131, 69.86786 22.345145, 69.867842 22.345162, 69.867828 22.345182, 69.86782 22.345205, 69.867817 22.345229, 69.86782 22.345253, 69.867828 22.345275, 69.867842 22.345296, 69.867859 22.345313, 69.867881 22.345327, 69.867905 22.345336, 69.86793 22.34534, 69.867956 22.345338, 69.867981 22.345332, 69.868004 22.345321, 69.868024 22.345305, 69.868039 22.345286, 69.86805 22.345264))"
way,578416516,,cooling,,,,"POLYGON ((69.867074 22.324944, 69.867075 22.325141, 69.868993 22.325127, 69.868991 22.32493, 69.867074 22.324944))"
way,578416518,,,,storage_tank,,"POLYGON ((69.870051 22.323582, 69.870013 22.323625, 69.869992 22.323676, 69.86999 22.323731, 69.870008 22.323784, 69.870043 22.323828, 69.870092 22.32386, 69.870149 22.323875, 69.870208 22.323872, 69.870264 22.323852, 69.870309 22.323815, 69.870338 22.323768, 69.87035 22.323714, 69.870342 22.323659, 69.870315 22.32361, 69.870273 22.323572, 69.870219 22.323548, 69.87016 22.323542, 69.870102 22.323554, 69.870051 22.323582))"
way,578416520,,,,storage_tank,,"POLYGON ((69.86963 22.323585, 69.869592 22.323627, 69.869571 22.323679, 69.869569 22.323734, 69.869587 22.323786, 69.869622 22.323831, 69.86967 22.323862, 69.869728 22.323877, 69.869787 22.323874, 69.869842 22.323854, 69.869887 22.323818, 69.869917 22.32377, 69.869929 22.323716, 69.869921 22.323662, 69.869894 22.323613, 69.869852 22.323574, 69.869798 22.32355, 69.869739 22.323544, 69.869681 22.323556, 69.86963 22.323585))"
way,666443873,,cooling,,,,"POLYGON ((69.888561 22.337672, 69.888577 22.339005, 69.888883 22.339002, 69.888866 22.337668, 69.888561 22.337672))"
way,666443874,,cooling,,,,"POLYGON ((69.888711 22.333484, 69.888732 22.33523, 69.88912 22.335226, 69.889099 22.33348, 69.888711 22.333484))"
way,666443875,,cooling,,,,"POLYGON ((69.892423 22.326983, 69.892424 22.327143, 69.894193 22.327132, 69.894192 22.326973, 69.892423 22.326983))"
way,666443883,,cooling,,,,"POLYGON ((69.863953 22.307812, 69.863997 22.309361, 69.864358 22.309352, 69.864314 22.307804, 69.863953 22.307812))"
way,666443884,,cooling,,,,"POLYGON ((69.864002 22.313277, 69.864024 22.314607, 69.864379 22.314602, 69.864357 22.313272, 69.864002 22.313277))"
way,666443885,,cooling,,,,"POLYGON ((69.861213 22.319103, 69.861213 22.31945, 69.861932 22.31945, 69.861932 22.319103, 69.861213 22.319103))"
way,666443893,,cooling,,,,"POLYGON ((69.85094 22.336279, 69.850822 22.336283, 69.850833 22.336534, 69.85095 22.33653, 69.85094 22.336279))"
way,666443894,,cooling,,,,"POLYGON ((69.85093 22.33546, 69.850812 22.335464, 69.850822 22.335715, 69.85094 22.335711, 69.85093 22.33546))"
way,666443896,,cooling,,,,"POLYGON ((69.852815 22.33371, 69.852814 22.333819, 69.853085 22.333821, 69.853086 22.333712, 69.852815 22.33371))"
way,666443897,,cooling,,,,"POLYGON ((69.862487 22.336803, 69.862488 22.336998, 69.863773 22.336992, 69.863772 22.336796, 69.862487 22.336803))"
